STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,STATISTICAL_OPERATION,Statistical operation,INST_TYPE_EDU,Type of educational institution,EDUCATION_LEV,Education level,PERS_TYPE,Type of personnel,PERS_QUAL_LEV,Qualification level,PERS_EXP_LEV,Experience level,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,PRICE_BASE,Price base,BASE_PER,Base period,CURRENCY,Currency,REF_PERIOD,Reference period,DECIMALS,Decimals
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,FRA,France,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,MIN_EXP,Minimum qualification at this stage of career,EXP0,At the start of the career,43697,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,FIN,Finland,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,MIN_EXP,Minimum qualification at this stage of career,EXP0,At the start of the career,47570,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,FIN,Finland,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,MIN,Minimum qualification,EXP0,At the start of the career,47570,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,FIN,Finland,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,MAX_EXP,Maximum qualification at this stage of career,EXP0,At the start of the career,47570,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,FIN,Finland,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,MAX,Maximum qualification,EXP0,At the start of the career,47570,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,FIN,Finland,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,TYP_EXP,Most prevalent qualification at this stage of career,EXP0,At the start of the career,47570,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,FIN,Finland,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,TYP,Most prevalent qualification,EXP0,At the start of the career,47570,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,EST,Estonia,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,MAX,Maximum qualification,EXP0,At the start of the career,30183,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,EST,Estonia,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,TYP,Most prevalent qualification,EXP0,At the start of the career,30183,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,EST,Estonia,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,TYP_EXP,Most prevalent qualification at this stage of career,EXP0,At the start of the career,30183,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,EST,Estonia,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,MAX_EXP,Maximum qualification at this stage of career,EXP0,At the start of the career,30183,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,EST,Estonia,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,MIN,Minimum qualification,EXP0,At the start of the career,30183,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,EST,Estonia,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,MIN_EXP,Minimum qualification at this stage of career,EXP0,At the start of the career,30183,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,DNK,Denmark,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,MIN_EXP,Minimum qualification at this stage of career,EXP0,At the start of the career,54345,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,DNK,Denmark,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,TYP_EXP,Most prevalent qualification at this stage of career,EXP0,At the start of the career,54345,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,DNK,Denmark,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,MAX_EXP,Maximum qualification at this stage of career,EXP0,At the start of the career,54345,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,DNK,Denmark,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,MAX,Maximum qualification,EXP0,At the start of the career,54345,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,DNK,Denmark,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,TYP,Most prevalent qualification,EXP0,At the start of the career,54345,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,DNK,Denmark,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,MIN,Minimum qualification,EXP0,At the start of the career,54345,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,CZE,Czechia,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,MIN_EXP,Minimum qualification at this stage of career,EXP0,At the start of the career,28449,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,CZE,Czechia,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,TYP,Most prevalent qualification,EXP0,At the start of the career,28449,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,CZE,Czechia,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,MIN,Minimum qualification,EXP0,At the start of the career,28449,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,CZE,Czechia,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,MAX,Maximum qualification,EXP0,At the start of the career,28449,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,CZE,Czechia,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,MAX_EXP,Maximum qualification at this stage of career,EXP0,At the start of the career,28449,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,CZE,Czechia,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,TYP_EXP,Most prevalent qualification at this stage of career,EXP0,At the start of the career,28449,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,CRI,Costa Rica,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,MIN_EXP,Minimum qualification at this stage of career,EXP0,At the start of the career,22971,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,CRI,Costa Rica,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,MIN,Minimum qualification,EXP0,At the start of the career,22971,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,CRI,Costa Rica,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,MAX,Maximum qualification,EXP0,At the start of the career,26713,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,CRI,Costa Rica,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,TYP,Most prevalent qualification,EXP0,At the start of the career,26713,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,CRI,Costa Rica,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,MAX_EXP,Maximum qualification at this stage of career,EXP0,At the start of the career,26713,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,CRI,Costa Rica,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,TYP_EXP,Most prevalent qualification at this stage of career,EXP0,At the start of the career,26713,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,COL,Colombia,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,MAX_EXP,Maximum qualification at this stage of career,EXP0,At the start of the career,49327,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,COL,Colombia,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,MAX,Maximum qualification,EXP0,At the start of the career,49327,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,COL,Colombia,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,MIN,Minimum qualification,EXP0,At the start of the career,29473,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,COL,Colombia,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,TYP,Most prevalent qualification,EXP0,At the start of the career,29473,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,COL,Colombia,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,TYP_EXP,Most prevalent qualification at this stage of career,EXP0,At the start of the career,29473,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,COL,Colombia,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,MIN_EXP,Minimum qualification at this stage of career,EXP0,At the start of the career,29473,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,CHL,Chile,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,MAX_EXP,Maximum qualification at this stage of career,EXP0,At the start of the career,30457,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,CHL,Chile,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,MAX,Maximum qualification,EXP0,At the start of the career,30457,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,CHL,Chile,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,MIN_EXP,Minimum qualification at this stage of career,EXP0,At the start of the career,30457,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,CHL,Chile,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,MIN,Minimum qualification,EXP0,At the start of the career,30457,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,CHL,Chile,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,TYP,Most prevalent qualification,EXP0,At the start of the career,30457,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,CHL,Chile,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,TYP_EXP,Most prevalent qualification at this stage of career,EXP0,At the start of the career,30457,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,CAN,Canada,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,MAX_EXP,Maximum qualification at this stage of career,EXP0,At the start of the career,50561,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,CAN,Canada,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,MAX,Maximum qualification,EXP0,At the start of the career,50561,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,CAN,Canada,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,MIN_EXP,Minimum qualification at this stage of career,EXP0,At the start of the career,43597,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,CAN,Canada,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,TYP_EXP,Most prevalent qualification at this stage of career,EXP0,At the start of the career,46354,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,CAN,Canada,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,MIN,Minimum qualification,EXP0,At the start of the career,43597,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
